LABEL,TEXT,URL,EMAIL,PHONE,label,message,cleaned_message
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN.,No,No,yes,,,know u u know Send CHAT 86688 let's find other! 150p/Msg rcvd HG/Suite342/2Lands/Row/W1J6HL LDN
0,aathi..where are you dear..i AM WAITING FOR u,No,No,No,,,aathiwhere deari WAITING u
1,Double Mins & Double Txt & 1/2 price Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,No,No,yes,,,Double Mins & Double Txt & 1/2 price Call MobileUpd8 latest offers 08000839402 call2optout/LF56
0,Goodmorning today i am late for 15 min.,No,No,No,,,Goodmorning today late 15 min
0,No message..no response..what happend? Any issues?,No,No,No,,,messageno responsewhat happend? issues?
0,You want to go?,No,No,No,,,want go?
0,What makes some people dearer is not just the happiness that u feel when u meet them but the pain u feel when u miss them,No,No,No,,,makes people dearer happiness u feel u meet pain u feel u miss
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent Pls reply..,No,No,No,,,opinion me? 1 2 Jada 3 Kusruthi 4 Lovable 5 Silent Pls reply
0,I will reach ur home in 10 minutes..lets meet..,No,No,No,,,reach ur home 10 minuteslets meet
0,Good Morning my Dear........... Have a great DAY�.ENJOY�,No,No,No,,,Good Morning Dear great DAY�ENJOY�
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now.,No,No,yes,,,Nokia 7250i get win FREE auction take part send Nokia 86021
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. ",No,No,No,,,entered cabin PA said '' Happy B'day Boss !!''
0,Yes :)it is completely in out of form:),No,No,No,,,Yes :)it completely form:)
0,Kay... Since we are out already,No,No,No,,,Kay Since already
1," call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",No,No,yes,,,call 08707509020 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 national rate call
